PEMBROKE CLIMATE,April 2016,45.86,-77.252,ON,1.6,0,NA,22.9,0,-17.6,0,,,NA,48.2,0,NA,,6,,,NA,492.5,0,6106367
PETAWAWA AWOS 2,April 2016,45.95,-77.317,ON,1.2,2,NA,18.2,2,-17.9,0,,,NA,55.5,0,NA,,7,,,NA,470.2,0,6106396
ST. ALBERT,April 2016,45.287,-75.064,ON,3.2,0,-2.7,23,0,-11,0,20,0,180,61.8,0,74,0,8,,,NA,445.5,0,6107276
PETAWAWA HOFFMAN,April 2016,45.883,-77.25,ON,2.3,0,NA,22.5,0,-14.5,0,30,0,NA,62.2,0,NA,0,6,,,NA,471.8,0,610FC98
BALDWIN,April 2016,44.267,-79.319,ON,4,3,NA,26.5,3,-13,3,5,3,NA,37.6,3,NA,0,7,,,NA,378.1,0,6110480
BARRIE LANDFILL,April 2016,44.385,-79.736,ON,3.6,9,NA,25,5,-12,4,6.6,5,NA,55.8,5,NA,0,8,,,NA,302.5,0,6110556
BEATRICE CLIMATE,April 2016,45.14,-79.403,ON,1.6,1,NA,22.4,1,-15.8,0,,,NA,64.4,1,NA,,8,,,NA,477,0,6110607
COLDWATER WARMINSTER,April 2016,44.631,-79.539,ON,3.6,0,NA,25.5,0,-12,0,34.8,0,NA,68.2,0,NA,0,9,,,NA,431.6,0,6111769
COLLINGWOOD,April 2016,44.5,-80.217,ON,3.7,3,NA,19.5,2,-10,2,,,NA,33.2,3,NA,,7,,,NA,387.4,0,6111792
LAGOON CITY,April 2016,44.547,-79.217,ON,3.7,3,NA,20.6,2,-8.9,2,,,NA,,,NA,,,,,NA,386.3,0,6114295
MARKDALE,April 2016,44.269,-80.712,ON,4.2,15,NA,21.5,15,-11,15,18,28,NA,39.2,26,NA,,4,,,NA,207.7,0,6114979
MIDLAND WATER POLLUTION CONTROL PLANT,April 2016,44.758,-79.875,ON,3.2,24,-2.6,17,24,-6,24,0,24,NA,0,24,NA,,0,,,NA,89,0,6115127
MUSKOKA SNOW,April 2016,44.983,-79.05,ON,,,NA,,,,,34,16,NA,58,16,NA,,4,,,NA,,,6115526
MUSKOKA,April 2016,44.975,-79.303,ON,2.1,1,NA,23.3,1,-14.8,1,,,NA,47.3,1,NA,,8,,,NA,459.8,0,6115529
NIPISSING,April 2016,46.1,-79.521,ON,,,NA,,,,,22,4,NA,25.6,4,NA,,5,,,NA,,,6115669
ORILLIA BRAIN,April 2016,44.603,-79.439,ON,3.5,0,NA,24.5,0,-11.5,0,30.4,0,NA,75.8,0,NA,0,10,,,NA,433.9,0,6115811
PARRY SOUND CCG,April 2016,45.344,-80.044,ON,2.7,4,NA,19.5,3,-12.1,2,,,NA,47,4,NA,,6,,,NA,397,0,6116257
RAVENSCLIFFE,April 2016,45.354,-79.27,ON,2.1,0,NA,22,0,-17,0,48,0,NA,75,0,NA,0,8,,,NA,476.2,0,6116901
SHANTY BAY,April 2016,44.399,-79.633,ON,3.8,0,-2,26,0,-12.5,0,26,0,227,65.2,0,100,0,9,,,NA,427.4,0,6117684
BARRIE-ORO,April 2016,44.483,-79.55,ON,3.1,3,NA,24.9,2,-15,2,,,NA,32.4,3,NA,,7,,,NA,401.4,0,6117700
SPRUCEDALE,April 2016,45.425,-79.488,ON,,,NA,,,,,32,0,NA,91.8,0,NA,0,9,,,NA,,,6117981
THORNBURY 3,April 2016,44.551,-80.468,ON,,,NA,,,,,32,0,NA,82,0,NA,0,10,,,NA,,,6118240
UDORA,April 2016,44.263,-79.161,ON,4,0,-1.7,26,0,-14,0,15,0,166,41.8,0,62,0,7,,,NA,419.7,0,6119055
WIARTON A,April 2016,44.744,-81.109,ON,2.3,0,NA,20,0,-9.2,0,42.8,0,NA,73.2,0,NA,,12,,,NA,469.9,0,6119499
WESTERN ISLAND (AUT),April 2016,45.033,-80.367,ON,2.7,3,NA,16.8,2,-10.3,2,,,NA,,,NA,,,,,NA,413.2,0,6119M51
BORDEN AWOS,April 2016,44.272,-79.912,ON,1.6,2,NA,26.9,2,-23.2,0,,,NA,56,2,NA,,12,,,NA,458.1,0,611B002
EGBERT CS,April 2016,44.233,-79.783,ON,3.6,4,NA,25.4,3,-14.3,2,,,NA,32.1,5,NA,,7,,,NA,373.4,0,6.11E+03
COVE ISLAND (AUT),April 2016,45.333,-81.733,ON,1.7,4,NA,16.4,3,-8.9,2,,,NA,,,NA,,,,,NA,422.6,0,61219J2
GODERICH,April 2016,43.767,-81.717,ON,4.4,4,NA,21.8,2,-14.5,3,,,NA,26.5,4,NA,,6,,,NA,353.2,0,6122847
KINCARDINE,April 2016,44.173,-81.623,ON,4,4,NA,23,4,-10,4,28.2,4,NA,71,4,NA,0,9,,,NA,364.5,0,6124127
SARNIA,April 2016,42.999,-82.309,ON,5.4,2,NA,26.7,2,-6.7,1,,,NA,53.6,2,NA,,7,,,NA,353.6,0,6127510
SARNIA CLIMATE,April 2016,43,-82.3,ON,5.3,3,NA,26.8,2,-6.9,2,,,NA,39.3,4,NA,,6,,,NA,342,0,6127519
TOBERMORY RCS,April 2016,45.233,-81.633,ON,1.5,0,NA,18.7,0,-12.9,0,,,NA,51.2,0,NA,,7,,,NA,493.6,0,6128330
WROXETER,April 2016,43.863,-81.152,ON,,,NA,,,,,31.6,0,NA,79.6,0,NA,0,12,,,NA,,,6129660
AMHERSTBURG,April 2016,42.103,-83.094,ON,7.9,11,-0.9,25,11,-8.5,11,6,11,NA,33.8,11,NA,,7,,,NA,191.3,0,6130257
CHATHAM WPCP,April 2016,42.39,-82.215,ON,8.4,20,-0.2,25,20,-1,20,0,20,NA,15.6,20,NA,,3,,,NA,96.2,0,6131415
DELHI CS,April 2016,42.867,-80.55,ON,5.1,3,NA,25.6,2,-12.2,2,,,NA,27,5,NA,,5,,,NA,349.5,0,6131983
FORT ERIE,April 2016,42.883,-78.967,ON,6.8,6,0.2,22,6,-7,6,2,8,NA,56,8,NA,0,8,,,NA,268.4,0,6132470
GRIMSBY MOUNTAIN,April 2016,43.184,-79.558,ON,5.4,0,NA,25.5,0,-7,0,29,0,NA,68,0,NA,0,9,,,NA,378,0,6133055
HARROW CDA AUTO,April 2016,42.033,-82.9,ON,6.7,0,NA,22.6,0,-6.4,0,,,NA,59.2,0,NA,,11,,,NA,338.5,0,6133362
KINGSVILLE MOE,April 2016,42.043,-82.674,ON,6.1,11,-1.8,21,11,-6,11,0,11,NA,53,11,NA,0,8,,,NA,226.3,0,6134190
LONG POINT (AUT),April 2016,42.567,-80.05,ON,5.5,3,NA,17.8,2,-5.3,2,,,NA,,,NA,,,,,NA,337.3,0,6134F10
NEW GLASGOW,April 2016,42.514,-81.636,ON,5.5,0,-1.5,23,0,-9,0,2,0,44,69.6,0,80,0,8,,,NA,374.5,0,6135583
PORT COLBORNE,April 2016,42.883,-79.25,ON,8.7,13,1.8,23,13,-3.5,13,1.2,13,NA,20.4,13,NA,0,4,,,NA,157.4,0,6136606
PORT WELLER (AUT),April 2016,43.25,-79.217,ON,5.6,3,NA,23.3,2,-4.7,2,,,NA,20.9,4,NA,,4,,,NA,335.6,0,6136699
RIDGETOWN RCS,April 2016,42.45,-81.883,ON,5.8,3,NA,24.7,2,-8.2,2,,,NA,44.4,3,NA,,8,,,NA,329.4,0,6137154
RIDGEVILLE,April 2016,43.042,-79.325,ON,6,2,-1.3,23,2,-8,2,8,2,NA,45.2,2,NA,0,7,,,NA,337.4,0,6137161
ST CATHARINES BROCK U,April 2016,43.118,-79.248,ON,,,NA,,,,,22.8,16,NA,48.8,16,NA,,5,,,NA,,,6137290
ST THOMAS WPCP,April 2016,42.768,-81.205,ON,6.5,9,-1.1,24.5,4,-9,5,0,6,NA,63.8,5,NA,0,5,,,NA,241.5,0,6137362
TILLSONBURG NORTH,April 2016,42.861,-80.741,ON,5.8,0,NA,25.5,0,-12,0,12,0,NA,76.5,0,NA,0,8,,,NA,365.8,0,6138269
TILLSONBURG WWTP,April 2016,42.855,-80.722,ON,,,NA,,,,,10,0,NA,77,0,NA,0,9,,,NA,,,6138270
VINELAND STATION RCS,April 2016,43.183,-79.4,ON,5.1,3,NA,23.9,2,-6.4,2,,,NA,26.1,3,NA,,6,,,NA,348,0,6139148
WELLAND-PELHAM,April 2016,42.967,-79.333,ON,5.4,2,NA,21.9,0,-11.1,2,,,NA,37.8,2,NA,,7,,,NA,352.8,0,6139449
WINDSOR RIVERSIDE,April 2016,42.333,-82.933,ON,8.8,6,NA,27,6,-6,6,1.4,6,NA,47,6,NA,0,9,,,NA,221.9,0,6139520
WINDSOR A,April 2016,42.276,-82.955,ON,6.9,0,NA,25.4,0,-6.3,0,8.4,1,NA,68,2,NA,,10,,,NA,332.1,0,6139527
ERIEAU (AUT),April 2016,42.25,-81.9,ON,5.8,3,NA,15.6,2,-5.9,2,,,NA,,,NA,,,,,NA,329.8,0,613KLLM
POINT PELEE CS,April 2016,41.949,-82.519,ON,5.5,3,NA,23.8,2,-9,2,,,NA,,,NA,,,,,NA,338,0,613P001
BRANTFORD AIRPORT,April 2016,43.138,-80.331,ON,4.4,0,NA,25.6,0,-14.8,0,,,NA,55.1,0,NA,,8,,,NA,408.7,0,6140942
DORCHESTER,April 2016,43.002,-81.033,ON,,,NA,,,,,24.6,0,NA,81.6,0,NA,0,9,,,NA,,,6142066
ELORA RCS,April 2016,43.65,-80.417,ON,3.7,3,NA,23.9,2,-14.8,2,,,NA,57.8,3,NA,,13,,,NA,385.3,0,6142286
FERGUS SHAND DAM,April 2016,43.735,-80.33,ON,3.9,0,-1.7,24,0,-13,0,25,0,403,84.8,0,115,0,12,,,NA,421.9,0,6142400
FERGUS MOE,April 2016,43.702,-80.379,ON,2.9,2,NA,24,1,-10,1,16.8,1,NA,80.6,1,NA,0,11,,,NA,421.5,0,6142402
FOLDENS,April 2016,43.018,-80.781,ON,5.3,0,-1.7,25,0,-12,0,22.8,0,328,91.8,0,114,0,10,,,NA,382.3,0,6142420
GUELPH TURFGRASS,April 2016,43.55,-80.217,ON,3.4,3,NA,24.2,2,-16.7,2,,,NA,,,NA,,,,,NA,393.9,0,6143089
KITCHENER/WATERLOO,April 2016,43.461,-80.379,ON,3.6,0,NA,25.2,0,-15.1,0,,,NA,56.6,0,NA,,10,,,NA,431.8,0,6144239
LONDON A,April 2016,43.033,-81.151,ON,5,0,NA,25.8,0,-12,0,,,NA,,,NA,,,,,NA,391.1,0,6144473
LONDON INT'L AIRPORT,April 2016,43.033,-81.151,ON,,,,,,,,27,16,NA,55.8,16,NA,,7,,,NA,,,6144475
LONDON CS,April 2016,43.033,-81.15,ON,5.5,3,NA,25.5,2,-10.5,2,,,NA,48.6,4,NA,,7,,,NA,336.7,0,6144478
MOUNT FOREST (AUT),April 2016,43.983,-80.75,ON,3.6,3,NA,23.4,2,-15.4,2,,,NA,8.6,22,NA,,2,,,NA,390,0,6145504
ROSEVILLE,April 2016,43.354,-80.474,ON,4.3,5,-2.1,25,5,-9,5,19,5,NA,57.4,5,NA,0,7,,,NA,341.7,0,6147188
STRATFORD WWTP,April 2016,43.369,-81.005,ON,5.6,19,-0.9,23,19,-6,19,,,NA,,,NA,,,,,NA,136.9,0,6148105
STRATHROY-MULLIFARRY,April 2016,42.981,-81.643,ON,5.6,0,NA,26,0,-9.5,0,14.6,0,NA,81.8,0,NA,0,10,,,NA,372,0,6148122
WATERLOO WELLINGTON 2,April 2016,43.45,-80.383,ON,,,NA,,,,,34,17,NA,60.4,17,NA,,6,,,NA,,,6149389
WOODSTOCK,April 2016,43.136,-80.771,ON,7,25,0.2,17.5,25,-1.5,25,0,25,NA,14.4,25,NA,,1,,,NA,55,0,6149625
BELLEVILLE,April 2016,44.151,-77.395,ON,5.3,0,-1.7,22.5,0,-9.5,0,6.6,0,101,34.6,0,46,0,9,,,NA,380.6,0,6150689
BLACKSTOCK,April 2016,44.1,-78.833,ON,3.4,0,NA,23,0,-11,0,15.2,0,NA,46.6,0,NA,0,9,,,NA,436.7,0,6150790
BURLINGTON PIERS (AUT),April 2016,43.3,-79.8,ON,5.4,3,NA,25.2,2,-6.2,2,,,NA,,,NA,,,,,NA,341.1,0,6151061
CENTREVILLE,April 2016,44.403,-76.908,ON,4.5,1,-1.9,24.5,1,-10,1,8,1,NA,35.4,1,NA,0,9,,,NA,390.1,0,6151309
COBOURG (AUT),April 2016,43.95,-78.167,ON,6.8,18,NA,19.2,17,-1.6,17,,,NA,2.4,19,NA,,1,,,NA,134.1,0,6151684
COBOURG STP,April 2016,43.967,-78.183,ON,4.2,13,-1.7,19,13,-8,13,0,13,NA,26.2,13,NA,,6,,,NA,235.4,0,6151689
GEORGETOWN WWTP,April 2016,43.64,-79.879,ON,5.2,14,-0.8,27,14,-14.5,14,0,14,NA,2.8,14,NA,,1,,,NA,205.6,0,6152695
HAMILTON A,April 2016,43.174,-79.935,ON,4.2,0,NA,24.7,0,-10.9,0,31.9,0,NA,71.6,0,NA,,13,,,NA,415.1,0,6153193
HAMILTON RBG CS,April 2016,43.292,-79.908,ON,4.7,3,NA,26.3,2,-11.5,2,,,NA,36.3,3,NA,,6,,,NA,357.9,0,6153301
OAKVILLE TWN,April 2016,43.513,-79.69,ON,5.5,0,NA,26,0,-9,0,16,0,NA,71,0,NA,0,9,,,NA,375.4,0,6155750
OSHAWA,April 2016,43.923,-78.883,ON,3.9,0,NA,22.1,0,-10,0,,,NA,39.4,0,NA,,8,,,NA,421.9,0,6155875
OSHAWA WPCP,April 2016,43.867,-78.833,ON,4.6,5,-2,20,5,-8.5,5,9,5,NA,41.2,5,NA,0,7,,,NA,334.6,0,6155878
POINT PETRE (AUT),April 2016,43.833,-77.15,ON,3.7,1,NA,16.9,1,-9.7,1,,,NA,45.1,1,NA,,8,,,NA,415.3,0,6156559
MONO CENTRE,April 2016,44.032,-80.024,ON,3,0,NA,23.4,0,-14.4,0,,,NA,54.6,0,NA,,9,,,NA,450.1,0,6157000
STIRLING,April 2016,44.293,-77.555,ON,,,NA,,,,,7,6,NA,31.2,6,NA,0,7,,,NA,,,6158052
TORONTO,April 2016,43.667,-79.4,ON,,,,,,,,10.6,16,NA,27.2,16,NA,,5,,,NA,,,6158350
TORONTO CITY,April 2016,43.667,-79.4,ON,6.2,5,NA,23.3,4,-6.8,2,,,NA,24.8,5,NA,,6,,,NA,294.8,0,6158355
TORONTO CITY CENTRE,April 2016,43.628,-79.396,ON,5,1,NA,21.1,1,-6,0,,,NA,61,0,NA,,7,,,NA,378.2,0,6158359
TORONTO BUTTONVILLE A,April 2016,43.861,-79.369,ON,4.4,0,NA,24.4,0,-10.1,0,18.4,0,NA,54.7,0,NA,,9,,,NA,408.2,0,6158410
TORONTO INTL A,April 2016,43.677,-79.631,ON,4.8,0,NA,25.5,0,-9,0,20.3,0,NA,59.8,0,NA,,9,,,NA,394.8,0,6158731
TRENTON A,April 2016,44.117,-77.533,ON,4.6,0,-1.9,21.9,0,-9.2,0,17.7,0,315,35.6,0,46,,9,,,NA,401.3,0,6158875
UXBRIDGE WEST,April 2016,44.098,-79.164,ON,3,1,NA,24.1,1,-15.4,0,,,NA,46.9,1,NA,,10,,,NA,435.9,0,6159123
MOUNTAINVIEW,April 2016,44.052,-77.302,ON,5.7,0,-1,22,0,-7.5,0,15.8,0,315,51.2,0,67,0,8,,,NA,369.8,0,615EMR7
TORONTO NORTH YORK,April 2016,43.78,-79.468,ON,5,2,NA,24.5,2,-12,2,16.2,2,NA,52.6,2,NA,0,8,,,NA,364,0,615S001
COE HILL,April 2016,44.923,-77.885,ON,2.7,5,NA,23,5,-14.5,5,35.4,5,NA,54.4,5,NA,,7,,,NA,382.4,0,6161740
HALIBURTON 3,April 2016,45.032,-78.531,ON,2.3,0,-2,23.5,0,-16.5,0,34.4,0,177,59,0,78,0,8,,,NA,471.7,0,6163171
PETERBOROUGH,April 2016,44.23,-78.363,ON,3.6,0,NA,23.9,0,-9.7,0,,,NA,25.4,0,NA,,7,,,NA,432.5,0,6166415
PETERBOROUGH TRENT U,April 2016,44.35,-78.3,ON,4.4,4,NA,24.6,3,-11,2,,,NA,33.4,4,NA,,8,,,NA,353,0,6166456
SONYA SUNDANCE MEADOWS,April 2016,44.217,-78.95,ON,,,NA,,,,,27,0,NA,57.8,0,NA,0,9,,,NA,,,6168100
TAPLEY,April 2016,44.171,-78.501,ON,,,NA,,,,,19.6,0,NA,45,0,NA,0,8,,,NA,,,6168525
BANCROFT AUTO,April 2016,45.071,-77.879,ON,1.7,1,NA,22.4,1,-16.7,0,,,NA,57.2,1,NA,,8,,,NA,473.5,0,616I001
ATTAWAPISKAT A,May 2016,52.928,-82.432,ON,5.2,0,NA,27.1,0,-7,0,,,NA,49.3,0,NA,,8,,,NA,396,0,6010400
BIG TROUT LAKE A,May 2016,53.818,-89.897,ON,6.8,1,NA,26.4,1,-8.5,1,,,NA,35.5,0,NA,,5,,,NA,337.3,0,6010735
BIG TROUT LAKE,May 2016,53.816,-89.892,ON,6.7,1,NA,26.4,1,-9.1,0,,,NA,35.2,1,NA,,6,,,NA,339.3,0,6010740
EAR FALLS (AUT),May 2016,50.631,-93.221,ON,11.4,0,NA,29.1,0,-4.3,0,,,NA,59.9,0,NA,,9,,,NA,205.8,1.3,6012199
FORT SEVERN A,May 2016,56.019,-87.676,ON,2,8,NA,25,8,-6.9,7,,,NA,42.1,11,NA,,9,,,NA,366.9,0,6012501
LANSDOWNE HOUSE (AUT),May 2016,52.196,-87.936,ON,8.5,1,NA,29.8,1,-5.7,0,,,NA,49.9,5,NA,,9,,,NA,285.9,1.2,6014353
MUSKRAT DAM,May 2016,53.441,-91.763,ON,9.4,16,NA,28.2,16,-5.7,13,,,NA,26.4,16,NA,,3,,,NA,131.9,2.4,6015026
PEAWANUCK (AUT),May 2016,54.983,-85.433,ON,3.4,0,NA,27.7,0,-10.1,0,,,NA,70.2,0,NA,,8,,,NA,453.5,0,6016295
PICKLE LAKE (AUT),May 2016,51.449,-90.218,ON,10,0,NA,28.4,0,-6,0,,,NA,42.4,0,NA,,9,,,NA,251.1,1.8,6016525
PICKLE LAKE A,May 2016,51.446,-90.214,ON,10.3,0,NA,28.6,0,-6.1,0,,,NA,,,NA,,,,,NA,240.7,2.8,6016529
RED LAKE A,May 2016,51.067,-93.793,ON,11.6,0,NA,29.9,0,-4.7,0,,,NA,,,NA,,,,,NA,204.3,4.5,6016970
SANDY LAKE A,May 2016,53.064,-93.344,ON,9.9,0,NA,27.9,0,-7.2,0,,,NA,54.6,0,NA,,7,,,NA,252.6,2.2,6017401
BARWICK,May 2016,48.633,-93.967,ON,12.4,0,1,30.5,0,-2.5,0,0,0,0,49.6,0,65,0,9,,,NA,176.1,3.6,6020559
ATIKOKAN (AUT),May 2016,48.761,-91.628,ON,11.3,1,NA,30.8,1,-4.1,0,,,NA,19.5,1,NA,,5,,,NA,201.1,1.3,6020LPQ
FORT FRANCES RCS,May 2016,48.651,-93.439,ON,11.5,0,NA,31.2,0,-5.3,0,,,NA,44.5,0,NA,,6,,,NA,204.7,1.7,6022474
MINE CENTRE SOUTHWEST,May 2016,48.76,-92.623,ON,11.4,0,NA,30,0,-4,0,0.6,0,NA,54.2,0,NA,0,10,,,NA,206.6,1.1,6025205
DRYDEN REGIONAL,May 2016,49.828,-92.744,ON,12.1,0,NA,28.3,0,-4.7,0,,,NA,98,0,NA,,11,,,NA,186.2,4,6032125
KENORA RCS,May 2016,49.791,-94.378,ON,12.7,0,NA,31,0,-4,0,,,NA,85.6,0,NA,,12,,,NA,170.3,6.3,6034073
KENORA A,May 2016,49.788,-94.363,ON,12.7,0,NA,30.9,0,-4.1,0,2.6,0,NA,100,1,NA,,10,,,NA,172.5,8.4,6034076
RAWSON LAKE (AUT),May 2016,49.664,-93.733,ON,12.3,0,NA,30.6,0,-4,0,,,NA,82.4,0,NA,,13,,,NA,179.7,3,6036907
ROYAL ISLAND (AUT),May 2016,49.469,-94.763,ON,13.5,3,NA,30.4,1,-2,2,,,NA,,,NA,,,,,NA,133,7,6037201
SIOUX LOOKOUT A,May 2016,50.114,-91.908,ON,10.7,0,NA,28,0,-5.4,0,3,1,NA,49.6,2,NA,,13,,,NA,226.2,0.1,6037776
ARMSTRONG (AUT),May 2016,50.294,-88.905,ON,8.5,2,NA,27.2,1,-7.5,1,,,NA,65.6,2,NA,,9,,,NA,276.4,0.1,6040325
CAMERON FALLS (AUT),May 2016,49.154,-88.345,ON,9.2,0,NA,24.2,0,-3.3,0,,,NA,56.7,0,NA,,9,,,NA,272.7,0,6041110
CARIBOU ISLAND (AUT),May 2016,47.333,-85.833,ON,6.7,2,NA,15.3,1,0.9,1,,,NA,,,NA,,,,,NA,327.5,0,6041222
GERALDTON A,May 2016,49.779,-86.939,ON,8.8,1,NA,25.6,1,-5.8,0,2.6,2,NA,47.8,3,NA,,8,,,NA,277.5,0,6042717
HAZELWOOD,May 2016,48.467,-89.267,ON,,,NA,,,,,0,0,NA,56.2,0,NA,0,10,,,NA,,,6043390
PUKASKWA (AUT),May 2016,48.608,-86.287,ON,7.9,1,NA,24,1,-3.8,0,,,NA,60.4,1,NA,,8,,,NA,302.9,0,6046768
THUNDER BAY,May 2016,48.372,-89.322,ON,10.1,0,NA,28.6,0,-3.9,0,,,NA,54.2,0,NA,,8,,,NA,245.4,0,6048260
THUNDER BAY BURWOOD,May 2016,48.414,-89.278,ON,9.9,16,NA,28,16,-3.5,16,0,16,NA,51.4,16,NA,0,6,,,NA,121.7,0,6048266
THUNDER BAY CS,May 2016,48.369,-89.327,ON,10.1,0,NA,28.2,0,-3.7,0,,,NA,51.5,0,NA,,7,,,NA,245.8,0,6048268
UPSALA (AUT),May 2016,49.033,-90.467,ON,10.4,0,NA,30.6,0,-4.3,0,,,NA,47.7,0,NA,,7,,,NA,237,1.8,6049095
WELCOME ISLAND (AUT),May 2016,48.369,-89.119,ON,8.6,0,NA,20.2,0,-0.6,0,,,NA,,,NA,,,,,NA,290.3,0,6049443
LITTLE FLATLAND ISLAND (AUT),May 2016,49.69,-88.306,ON,6.9,7,NA,20.7,7,-2.9,5,,,NA,57.3,7,NA,,7,,,NA,266,0,6049470
LAKE SUPERIOR PROVINCIAL PARK,May 2016,47.723,-84.814,ON,9.2,0,NA,25.3,0,-4.6,0,,,NA,72.9,0,NA,,8,,,NA,272.2,0.2,6054425
SAULT STE MARIE A,May 2016,46.485,-84.51,ON,10.3,0,NA,26.7,0,-4.8,0,0.3,1,NA,32.4,2,NA,,6,,,NA,241.2,3.5,6057591
WAWA A,May 2016,47.967,-84.786,ON,8.9,0,NA,24.5,0,-4.2,0,,,NA,,,NA,,,,,NA,281.4,0.8,6059407
KILLARNEY (AUT),May 2016,45.967,-81.483,ON,11.3,0,NA,21.7,0,0.8,0,,,NA,,,NA,,,,,NA,208.6,0,605DJ25
CHAPLEAU A,May 2016,47.82,-83.347,ON,10.3,1,NA,28.7,1,-5.7,0,,,NA,,,NA,,,,,NA,237.3,6.4,6061362
MASSEY,May 2016,46.193,-82.025,ON,11.8,0,0.9,27,0,-4,0,0,0,0,42,0,55,0,7,,,NA,200.5,9.2,6065006
MONETVILLE 2,May 2016,46.215,-80.303,ON,12.7,9,NA,29.5,9,-2.5,9,0,9,NA,39.6,9,NA,0,5,,,NA,126.7,10.1,6065252
SUDBURY CLIMATE,May 2016,46.632,-80.796,ON,12,0,NA,29,0,-3.5,0,,,NA,55.8,0,NA,,6,,,NA,196.9,11.9,6068145
SUDBURY A,May 2016,46.626,-80.798,ON,12.3,0,NA,28.9,0,-3.4,0,0,0,NA,53.4,0,NA,,7,,,NA,190.1,12.6,6068153
BONNER LAKE,May 2016,49.383,-82.124,ON,9.4,0,NA,31,0,-5,0,1.4,0,NA,121.4,0,NA,0,12,,,NA,268,2.6,6070QK6
EARLTON A,May 2016,47.695,-79.849,ON,11,0,NA,30.9,0,-3.4,0,,,NA,,,NA,,,,,NA,221.5,5.9,6072223
EARLTON CLIMATE,May 2016,47.695,-79.849,ON,11.1,0,NA,30.5,0,-3.2,0,,,NA,35.7,0,NA,,6,,,NA,220.9,5.7,6072230
KAPUSKASING A,May 2016,49.412,-82.468,ON,9.4,0,NA,30.2,0,-4.1,0,1.4,0,NA,68.6,1,NA,,10,,,NA,271.6,4.3,6073976
KAPUSKASING CDA ON,May 2016,49.406,-82.444,ON,9,0,NA,28.8,0,-5.5,0,,,NA,79.7,0,NA,,10,,,NA,281.3,3.2,6073980
KIRKLAND LAKE CS,May 2016,48.15,-80,ON,10.5,0,NA,29.4,0,-3.1,0,,,NA,54,0,NA,,9,,,NA,235.5,2.3,6074211
MOOSONEE,May 2016,51.291,-80.608,ON,6.8,4,NA,30.9,4,-6.3,3,,,NA,67,3,NA,,8,,,NA,306.2,4.5,6075420
MOOSONEE UA,May 2016,51.267,-80.65,ON,7.3,3,0.5,32,3,-6,3,2,3,NA,72.6,3,NA,0,9,,,NA,304.4,5,6075425
MOOSONEE RCS,May 2016,51.292,-80.618,ON,7.5,1,NA,31.6,0,-6.1,1,,,NA,74.5,1,NA,,11,,,NA,320.8,5.1,6075435
NAGAGAMI (AUT),May 2016,49.747,-84.164,ON,9,0,NA,29,0,-5.3,0,,,NA,34.7,0,NA,,9,,,NA,282.8,3.9,6075543
TIMMINS CLIMATE,May 2016,48.557,-81.39,ON,9.8,0,NA,30.1,0,-4.9,0,,,NA,92.3,0,NA,,11,,,NA,257.2,3.4,6078282
TIMMINS A,May 2016,48.571,-81.377,ON,9.8,0,NA,30.2,0,-4.8,0,,,NA,,,NA,,,,,NA,256.8,3.8,6078286
ALGONQUIN PARK EAST GATE,May 2016,45.533,-78.267,ON,11,0,NA,31,0,-3.5,0,,,NA,51.9,0,NA,,5,,,NA,227.5,10.6,6080192
NORTH BAY A,May 2016,46.364,-79.424,ON,11.9,0,NA,29.1,0,-2.9,0,,,NA,48.8,0,NA,,5,,,NA,201,11.7,6085680
GORE BAY CLIMATE,May 2016,45.883,-82.567,ON,11.6,0,NA,23.8,0,-1.9,0,,,NA,31.9,0,NA,,3,,,NA,200.7,3.3,6092920
GREAT DUCK ISLAND (AUT),May 2016,45.633,-82.95,ON,9.5,2,NA,21.1,1,0.3,1,,,NA,,,NA,,,,,NA,246.7,0,6093005
SANDFIELD,May 2016,45.69,-81.982,ON,11.8,0,NA,24,0,-2,0,0,0,NA,34,0,NA,0,5,,,NA,194.7,2.8,6097426
APPLETON,May 2016,45.186,-76.113,ON,14.4,0,NA,33,0,-1,0,0,0,NA,18.8,0,NA,0,3,,,NA,144.8,32.8,6100285
BROCKVILLE CLIMATE,May 2016,44.635,-75.748,ON,13.8,0,NA,31.1,0,-0.2,0,,,NA,18.1,0,NA,,4,,,NA,152.8,21.9,6100970
BROCKVILLE PCC,May 2016,44.6,-75.667,ON,13.8,0,0.7,29,0,0.5,0,0,0,NA,31.6,0,38,0,6,,,NA,146.7,17.5,6100971
CHALK RIVER AECL,May 2016,46.05,-77.367,ON,13.8,10,1.3,30,10,-1,10,0,10,NA,16.4,10,NA,0,3,,,NA,99.7,10.5,6101335
CORNWALL,May 2016,45.016,-74.749,ON,15,0,1.1,32,0,0,0,0,0,0,31,0,35,0,8,,,NA,131.7,38.3,6101874
DRUMMOND CENTRE,May 2016,45.032,-76.253,ON,14.2,0,1.5,32,0,-1,0,0,0,0,22,0,29,0,6,,,NA,145.9,27.7,6102J13
HARTINGTON IHD,May 2016,44.428,-76.69,ON,14.3,0,1.3,31,0,0,0,0,0,0,26,0,28,0,8,,,NA,142.8,27.4,6103367
KEMPTVILLE CS,May 2016,45,-75.633,ON,13.6,0,NA,32.4,0,-1.7,0,,,NA,16.5,0,NA,,3,,,NA,160.5,25,6104027
